96,11,146,61
141,141,266,191
196,11,296,61
56,156,156,206
166,6,291,56
196,21,284,56
181,126,251,196
101,1,151,51
96,16,221,66
156,176,244,211
191,6,241,56
51,16,126,66
116,11,241,61
86,151,236,201
171,21,277,56
186,171,274,206
156,16,206,66
281,11,316,46
1,171,89,206
136,11,189,46
16,146,66,196
41,156,141,206
251,16,286,51
1,141,151,191
71,11,106,46
201,11,301,61
231,156,266,191
101,26,171,61
191,161,279,196
1,101,36,136
236,136,306,206
206,26,241,61
31,6,101,41
91,176,161,211
256,21,291,56
91,21,161,56
51,166,157,201
61,1,161,51
116,141,266,191
101,151,201,201
246,151,296,201
21,41,74,76
111,11,211,61
136,11,186,61
96,166,131,201
41,156,91,206
61,11,96,46
176,1,226,51
26,11,132,46
206,156,312,191
221,156,296,206
121,26,227,61
26,21,114,56
131,141,201,211
171,156,277,191
221,156,256,191
231,136,319,171
41,166,129,201
171,136,277,171
231,146,284,181
161,151,196,186
171,11,206,46
6,1,156,51
241,141,311,176
11,81,46,116
61,151,136,201
1,76,36,111
171,136,241,171
186,11,221,46
26,51,61,86
201,11,271,46
211,141,317,211
146,26,234,61
16,161,91,211
161,136,302,206
241,16,276,51
186,161,274,196
146,156,199,191
146,156,221,206
166,21,236,56
241,161,276,196
106,16,212,51
1,61,51,111
6,141,156,191
161,31,214,66
71,6,146,56
186,166,221,201
236,26,289,61
106,16,231,66
51,146,151,196
191,141,316,191
101,16,207,51
6,11,94,46
266,161,301,196
21,56,56,91
231,136,306,186
46,16,121,66
196,26,231,61
196,146,284,181
281,41,316,76
41,16,91,66
191,136,226,171
151,11,239,46
46,156,121,206
36,176,124,211
46,156,152,191
171,11,241,46
71,156,196,206
246,16,299,51
226,151,276,201
221,6,271,56
161,141,236,191
211,141,317,176
6,116,41,151
251,151,301,201
126,166,179,201
226,146,296,181
46,11,121,61
181,156,287,191
11,1,81,71
206,16,259,51
261,161,311,211
86,16,139,51
176,136,317,206
76,26,182,61
166,146,254,181
6,16,106,66
136,11,224,46
181,136,306,186
71,156,159,191
206,141,312,211
136,151,286,201
116,141,222,211
96,171,166,206
1,11,89,46
51,6,201,56
56,1,181,51
186,11,236,61
26,151,61,186
226,166,296,201
186,16,274,51
56,156,162,191
201,156,276,206
1,46,36,81
186,156,292,191
181,146,251,181
141,141,317,211
106,166,212,201
6,161,56,211
21,151,56,186
151,171,221,206
171,6,206,41
1,51,51,101
106,11,159,46
116,146,204,181
6,166,76,201
1,16,51,66
211,1,311,51
1,16,151,66
261,151,311,201
76,156,126,206
36,1,136,51
221,176,309,211
136,166,206,201
76,31,182,66
206,16,241,51
161,11,249,46
156,136,306,186
11,11,46,46
86,16,161,66
146,146,221,196
51,31,86,66
156,6,244,41
6,66,41,101
11,66,46,101
161,11,267,46
156,1,306,51
191,141,241,191
51,11,157,46
46,176,116,211
46,16,196,66
86,171,121,206
161,6,267,41
101,1,226,51
226,136,301,186
121,146,271,196
26,146,61,181
201,6,236,41
56,31,126,66
161,1,286,51
51,31,157,66
261,11,314,46
81,161,181,211
211,156,317,191
116,141,241,191
11,6,136,56
101,151,251,201
186,176,256,211
146,136,271,186
11,166,46,201
211,21,317,56
1,11,71,81
231,141,306,191
146,141,246,191
101,141,226,191
161,21,214,56
106,161,194,196
36,6,71,41
161,26,231,61
121,31,156,66
41,1,191,51
136,26,224,61
231,1,281,51
206,161,294,196
216,156,251,191
196,136,302,171
146,16,216,51
191,26,226,61
101,11,207,46
16,156,91,206
206,131,256,181
181,156,251,191
151,21,257,56
201,26,307,61
176,171,211,206
166,11,201,46
96,131,308,201
251,31,286,66
6,36,41,71
231,141,319,176
236,171,289,206
266,16,319,51
221,136,309,171
81,161,231,211
46,141,258,211
31,31,119,66
96,26,202,61
141,1,241,51
206,171,276,206
256,141,291,176
186,151,292,186
1,21,101,71
256,36,309,71
161,166,231,201
141,146,211,181
201,141,307,176
166,136,266,186
6,166,112,201
251,146,286,181
86,136,156,206
136,146,236,196
66,156,154,191
101,136,313,206
71,21,141,56
16,66,51,101
51,6,176,56
181,141,234,176
111,161,181,196
21,31,56,66
201,16,271,51
31,151,66,186
41,161,166,211
76,16,164,51
186,141,221,176
206,11,276,46
26,151,114,186
161,161,267,196
186,21,256,56
56,11,109,46
166,26,219,61
141,16,291,66
81,11,156,61
51,21,86,56
1,6,54,41
106,151,156,201
251,156,304,191
136,31,171,66
101,141,251,191
56,171,162,206
271,176,306,211
46,31,99,66
146,156,216,191
161,11,231,46
16,151,141,201
86,16,186,66
206,21,294,56
11,151,46,186
156,156,231,206
1,56,51,106
66,21,101,56
36,156,186,206
166,16,236,51
181,146,269,181
176,161,276,211
201,11,236,46
211,176,264,211
21,151,109,186
141,26,176,61
181,171,269,206
246,156,296,206
181,11,234,46
26,151,132,186
146,171,181,206
126,156,226,206
191,146,261,181
116,146,216,196
46,146,146,196
96,21,184,56
201,146,254,181
71,171,177,206
201,1,276,51
31,11,81,61
116,161,222,196
36,151,124,186
126,156,176,206
71,6,196,56
21,166,56,201
6,96,59,131
226,161,301,211
126,176,232,211
221,6,309,41
26,171,79,206
201,166,271,201
236,21,289,56
111,21,164,56
201,141,271,211
176,11,276,61
76,141,146,211
16,166,69,201
111,176,217,211
1,116,51,166
41,141,147,211
246,146,316,181
96,151,131,186
276,1,311,36
151,6,251,56
126,31,196,66
11,41,81,76
76,156,164,191
41,161,141,211
226,136,314,171
241,81,276,116
86,76,174,111
116,71,186,106
106,71,212,141
146,76,246,126
56,81,144,116
246,96,299,131
141,76,191,126
106,96,212,131
91,71,197,106
116,71,169,106
221,71,274,106
196,71,271,121
66,96,119,131
146,66,221,116
81,96,134,131
116,66,216,116
186,76,221,111
56,106,91,141
56,111,162,146
236,86,271,121
201,76,276,126
56,61,268,131
81,91,231,141
56,76,109,111
186,96,221,131
56,66,106,116
121,106,227,141
96,61,166,131
166,91,236,126
66,86,116,136
226,91,261,126
61,91,131,126
121,66,221,116
236,76,271,111
46,91,171,141
71,81,177,116
56,86,144,121
166,66,219,101
151,71,292,141
81,66,231,116
131,71,184,106
126,76,251,126
106,91,212,126
101,76,242,146
106,76,181,126
76,71,176,121
256,96,291,131
131,76,166,111
186,76,292,111
66,61,278,131
91,76,179,111
221,96,291,131
206,56,276,126
116,101,151,136
116,71,191,121
81,86,169,121
56,76,156,126
176,96,211,131
181,76,281,126
161,71,231,106
186,91,292,126
196,76,266,111
211,61,264,96
186,66,292,101
81,91,169,126
116,76,266,126
161,71,196,106
101,86,171,121
76,66,176,116
171,86,221,136
166,81,291,131
91,81,126,116
161,66,261,116
106,91,256,141
121,71,156,106
46,101,152,136
206,101,276,136
91,76,191,126
151,76,186,111
91,96,144,131
61,111,96,146
146,91,296,141
161,86,211,136
166,66,254,101
96,71,202,106
76,61,129,96
156,66,191,101
56,81,162,151
196,86,231,121
56,81,109,116
181,101,287,136
166,71,291,121
221,76,296,126
121,96,227,131
246,91,281,126
91,71,267,141
66,81,154,116
126,91,196,126
156,81,306,131
86,76,211,126
236,81,271,116
106,66,256,116
71,101,106,136
226,101,261,136
71,66,141,136
106,81,181,131
46,66,258,136
116,111,169,146
141,96,229,131
201,71,271,106
66,61,119,96
251,106,286,141
61,96,161,146
191,66,241,116
246,71,281,106
121,81,156,116
141,96,247,131
66,66,242,136
161,71,214,106
96,61,171,111
206,86,281,136
241,106,276,141
71,86,177,121
56,96,126,131
196,81,249,116
121,76,196,126
211,76,246,111
86,76,139,111
156,101,209,136
141,76,266,126
196,76,284,111
186,96,274,131
111,81,146,116
111,71,199,106
166,91,291,141
136,66,242,101
106,71,231,121
121,81,191,151
196,66,231,101
86,96,161,146
186,76,286,126
131,91,201,126
51,86,126,136
116,61,292,131
166,76,291,126
71,71,247,141
186,76,239,111
51,76,192,146
71,66,106,101
116,66,241,116
71,76,283,146
71,66,171,116
141,66,211,101
156,61,256,111
181,91,251,126
51,91,121,126
96,76,196,126
