46,11,81,46
261,56,296,91
1,16,89,51
136,11,236,61
256,21,291,56
211,21,246,56
226,56,261,91
151,11,221,46
171,36,241,71
36,26,71,61
191,26,291,76
106,6,176,41
141,11,194,46
11,16,99,51
226,16,276,66
51,1,126,51
191,6,226,41
121,11,271,61
171,26,296,76
6,26,41,61
81,1,131,51
171,6,221,56
226,31,296,101
211,36,299,71
241,6,294,41
141,26,176,61
86,1,161,51
96,6,202,41
256,51,291,86
206,6,256,56
281,31,316,66
176,11,276,61
116,21,204,56
91,11,161,46
211,31,246,66
216,41,269,76
151,31,221,66
136,1,242,36
81,1,231,51
26,1,151,51
226,56,314,91
181,1,287,36
101,21,207,56
191,41,279,76
136,26,206,61
246,6,296,56
31,1,66,36
156,1,191,36
46,1,96,51
171,1,296,51
266,56,301,91
236,16,271,51
201,31,307,66
56,6,156,56
186,31,286,81
141,16,176,51
116,6,166,56
236,56,306,91
206,11,294,46
196,51,302,86
121,11,171,61
171,21,206,56
131,21,237,56
211,16,299,51
196,6,231,41
116,1,222,36
1,26,89,61
161,6,267,76
206,6,306,56
81,6,156,56
196,41,266,76
261,26,314,61
231,36,266,71
221,31,274,66
66,1,172,36
211,36,317,71
216,21,316,71
251,56,304,91
221,21,271,71
206,36,294,71
26,1,79,36
116,1,166,51
216,41,251,76
186,11,292,81
151,11,301,61
161,6,211,56
181,31,251,66
131,11,281,61
26,11,61,46
21,21,91,56
121,21,227,56
246,1,316,36
171,16,259,51
56,1,156,51
6,11,156,61
136,1,189,36
111,6,161,56
111,6,181,41
201,21,254,56
221,26,291,61
251,56,286,91
136,26,189,61
161,16,286,66
206,31,259,66
161,11,249,46
171,26,224,61
246,31,281,66
176,21,276,71
116,6,169,41
61,1,161,51
151,1,221,36
216,26,266,76
76,11,129,46
221,21,296,71
176,16,317,86
151,6,257,41
226,16,261,51
176,1,282,36
151,11,186,46
281,11,316,46
96,11,196,61
191,21,316,71
111,1,146,36
206,21,281,71
236,56,271,91
76,16,146,51
31,16,84,51
81,1,134,36
186,16,311,66
221,26,271,76
211,1,317,36
196,31,266,66
191,21,261,56
196,16,231,51
41,21,147,56
266,26,301,61
206,1,306,51
86,6,211,56
21,26,91,61
1,1,54,36
201,16,236,51
211,46,246,81
196,6,302,41
236,46,271,81
221,6,309,41
6,21,41,56
206,16,241,51
256,56,291,91
201,1,236,36
16,11,104,46
26,6,126,56
36,21,124,56
221,16,291,51
251,36,304,71
76,6,126,56
116,6,222,41
46,21,152,56
196,11,249,46
261,46,296,81
46,26,81,61
231,36,284,71
66,6,136,41
211,21,317,56
186,46,292,81
251,66,304,101
