241,171,276,206
141,141,216,191
31,56,243,197
21,76,171,176
196,21,231,56
171,6,271,106
231,16,301,86
186,146,236,196
16,6,228,76
186,76,286,126
161,126,214,161
46,31,222,101
76,91,217,161
106,6,247,147
136,126,206,196
241,66,276,101
71,91,146,141
201,136,307,171
96,21,171,71
66,116,191,166
171,66,271,116
71,101,141,171
126,36,276,136
256,111,306,161
61,96,211,146
166,156,201,191
41,86,241,186
166,41,201,76
136,126,186,176
186,36,286,136
141,11,211,81
171,6,241,76
221,31,274,66
141,66,291,166
56,101,206,201
156,11,191,46
1,96,201,196
91,121,161,156
191,51,297,121
136,6,242,41
121,26,246,76
31,6,243,76
76,176,182,211
216,46,316,96
201,131,301,181
211,6,246,41
211,26,311,76
201,141,307,176
116,111,292,181
236,6,286,56
86,136,298,206
106,46,176,81
36,111,186,211
71,46,212,187
56,91,162,126
256,51,309,86
96,86,171,136
126,96,226,196
141,41,282,182
266,66,316,116
201,26,271,96
231,16,319,51
151,46,301,96
126,101,196,136
136,11,242,46
201,116,236,151
161,111,211,161
141,116,194,151
191,146,291,196
106,96,306,196
51,46,176,96
1,1,283,142
106,21,194,56
96,51,166,121
126,161,201,211
111,46,211,96
1,11,301,211
196,71,266,106
171,151,296,201
81,26,293,96
6,61,147,131
61,71,202,212
56,26,306,126
11,96,187,166
181,161,281,211
156,51,262,86
66,71,191,121
91,111,241,211
91,121,191,171
181,136,287,206
121,111,221,161
91,31,197,101
71,41,171,141
121,176,191,211
36,106,186,206
126,121,226,171
66,61,166,111
136,16,261,66
81,136,187,171
136,81,206,116
96,31,221,81
201,126,276,176
161,116,211,166
26,56,176,106
61,36,311,136
181,146,216,181
191,141,266,191
61,131,237,201
46,131,146,181
231,61,281,111
126,11,302,81
56,121,232,191
101,11,171,46
236,11,271,46
81,101,187,171
266,136,316,186
6,36,156,136
136,136,242,171
171,131,241,166
126,101,302,171
91,106,303,176
141,6,247,76
161,96,236,146
181,31,306,81
161,31,302,172
86,111,262,181
146,21,199,56
176,16,276,116
56,46,156,146
41,106,182,176
51,151,176,201
211,11,286,61
56,21,256,121
141,151,191,201
201,46,236,81
116,31,166,81
101,116,226,166
126,71,226,171
186,96,236,146
216,16,266,66
36,56,248,197
86,146,161,196
191,116,291,166
126,96,226,146
26,161,151,211
146,161,252,196
111,41,252,111
176,126,301,176
111,91,181,161
216,66,286,136
136,91,186,141
211,156,311,206
101,11,226,61
46,76,258,146
91,131,161,166
196,96,249,131
161,131,302,201
211,46,281,116
171,66,224,101
141,21,282,91
211,26,317,96
71,71,283,141
191,146,316,196
166,126,236,196
66,46,172,116
1,76,151,126
156,36,262,71
241,131,276,166
31,96,181,196
191,106,291,156
211,106,311,156
116,106,166,156
196,71,266,141
141,101,211,136
201,71,271,141
181,61,251,96
256,161,306,211
186,36,286,86
46,111,152,181
56,86,181,136
231,126,284,161
161,66,214,101
41,161,147,196
161,36,231,106
66,141,141,191
266,86,319,121
176,156,211,191
231,31,306,81
176,71,301,121
166,126,291,176
196,11,266,46
91,46,161,116
81,76,231,176
121,166,174,201
76,21,226,71
216,71,304,106
61,76,167,111
91,126,144,161
256,96,306,146
86,116,298,186
116,16,216,66
26,71,202,141
156,56,281,106
171,106,241,141
136,126,312,196
71,56,146,106
136,136,312,206
201,31,289,66
166,56,236,91
56,96,197,166
191,21,297,91
196,146,296,196
46,21,258,91
41,11,182,152
176,111,317,181
176,101,276,201
216,6,316,56
196,161,271,211
41,86,191,186
251,111,304,146
136,86,312,156
71,66,212,136
151,131,257,201
31,76,231,176
71,86,171,186
81,31,222,172
86,36,298,177
96,66,308,136
121,31,209,66
81,101,187,136
76,51,182,121
31,76,172,146
51,61,192,202
236,66,286,116
216,41,304,76
111,161,211,211
101,101,207,171
41,61,147,131
61,16,202,86
146,81,252,116
96,46,237,187
121,176,174,211
1,116,142,186
171,16,312,86
191,86,297,121
66,76,136,111
141,111,247,146
226,121,279,156
71,121,247,191
106,86,206,186
111,76,236,126
176,26,282,96
71,66,212,207
166,11,291,61
36,21,248,162
126,151,226,201
136,21,206,91
66,11,207,81
151,161,251,211
211,111,264,146
176,131,276,181
151,161,301,211
111,86,261,186
21,156,146,206
206,91,306,141
161,166,267,201
121,76,171,126
171,76,259,111
261,81,311,131
66,66,216,166
101,151,251,201
211,16,264,51
111,126,236,176
186,41,261,91
56,36,181,86
6,111,182,181
161,31,196,66
241,151,291,201
171,76,246,126
26,56,238,197
46,11,258,81
141,66,247,136
171,76,221,126
191,161,297,196
16,41,216,141
26,56,276,156
121,131,196,181
176,86,229,121
181,46,269,81
261,111,314,146
21,91,271,191
111,1,181,71
236,6,306,76
116,61,151,96
51,6,263,76
231,11,306,61
121,71,174,106
31,86,281,186
231,11,301,46
261,21,296,56
121,91,191,126
176,161,301,211
16,46,166,146
206,51,306,151
116,56,257,197
116,91,222,161
66,111,172,181
26,66,238,207
56,111,162,181
111,96,161,146
206,26,276,61
96,51,196,101
51,56,192,126
161,136,311,186
111,16,261,116
51,146,157,181
201,36,271,71
121,161,174,196
96,11,237,81
166,21,219,56
141,146,291,196
111,36,161,86
181,81,306,131
206,41,256,91
136,16,286,66
206,11,276,46
111,66,211,166
126,36,302,106
126,31,276,131
251,96,301,146
56,106,144,141
16,21,228,91
11,136,187,206
126,116,196,151
201,31,307,66
251,161,301,211
11,56,223,197
76,31,276,131
151,71,201,121
146,16,216,51
231,81,281,131
111,111,287,181
216,81,304,116
21,141,162,211
91,166,197,201
66,16,278,86
126,46,276,146
11,11,187,81
166,11,201,46
111,16,181,51
261,141,296,176
31,56,181,156
71,51,196,101
241,1,311,36
56,51,181,101
86,51,192,121
136,81,242,116
141,136,229,171
141,66,194,101
56,51,197,192
16,1,228,142
211,46,264,81
256,81,306,131
241,6,311,41
196,61,231,96
96,41,171,91
61,31,273,101
146,26,216,61
61,6,261,206
181,31,251,101
231,61,284,96
16,136,192,206
66,16,191,66
101,76,171,146
166,86,291,136
121,1,191,36
71,101,141,136
166,51,241,101
36,141,177,211
166,91,316,191
81,101,231,201
36,11,136,111
131,31,256,81
156,6,206,56
66,51,316,151
116,136,222,206
106,11,156,61
56,36,306,136
71,61,171,161
166,71,216,121
216,51,251,86
91,36,303,106
201,81,301,181
166,56,307,126
156,36,256,136
146,116,296,166
126,151,176,201
156,121,256,171
196,166,249,201
231,46,266,81
46,141,222,211
251,41,301,91
231,36,284,71
201,11,254,46
116,176,186,211
211,141,261,191
116,71,216,171
1,81,177,151
236,71,306,141
161,16,267,86
66,156,191,206
186,51,256,86
151,71,301,121
191,171,226,206
206,1,312,71
46,6,187,76
36,11,318,152
266,21,316,71
241,136,294,171
6,51,156,101
91,131,144,166
56,76,144,111
131,111,237,146
11,1,223,71
176,36,282,71
181,81,256,131
96,6,246,106
146,111,246,211
26,91,226,191
41,46,253,187
66,111,166,211
126,16,161,51
76,26,276,126
186,31,221,66
101,46,242,116
106,51,231,101
116,71,257,212
241,16,276,51
111,166,181,201
106,56,306,156
141,116,191,166
51,91,151,141
101,41,151,91
81,11,151,81
236,131,306,166
6,11,156,111
116,76,266,126
106,121,212,191
81,46,156,96
31,51,156,101
41,101,241,201
71,131,177,201
61,106,167,141
196,106,271,156
161,71,231,106
61,21,211,71
136,61,312,131
186,116,286,166
211,71,311,171
6,36,206,136
41,71,182,141
51,6,227,76
16,51,228,121
46,121,152,156
126,56,214,91
136,76,206,146
46,146,152,181
81,71,231,171
196,126,302,196
6,36,256,136
61,31,161,131
191,116,261,186
236,56,306,126
186,36,311,86
186,56,274,91
36,91,161,141
46,131,171,181
151,46,239,81
41,101,217,171
1,136,213,206
131,141,281,191
231,131,284,166
201,51,301,151
116,136,266,186
186,16,286,66
121,111,271,211
181,91,251,161
106,46,156,96
36,101,248,171
161,131,267,201
131,86,281,186
71,31,141,101
106,81,318,151
111,141,211,191
236,126,289,161
161,91,231,161
36,141,161,191
36,36,286,136
46,31,246,131
41,41,182,182
