36,126,161,176
46,121,152,191
61,151,161,201
11,161,111,211
11,176,117,211
16,116,91,166
26,131,76,181
11,161,117,196
81,126,116,161
76,176,182,211
71,161,146,211
56,136,91,171
66,131,136,166
41,116,91,166
106,151,159,186
31,126,101,196
36,111,106,181
96,166,131,201
31,121,106,171
11,176,99,211
226,176,314,211
11,171,46,206
26,141,96,211
26,161,114,196
51,171,157,206
41,161,76,196
101,146,136,181
81,176,151,211
26,176,61,211
36,151,124,186
21,116,91,186
16,136,141,186
61,166,114,201
16,141,86,211
26,136,79,171
1,126,126,176
21,146,71,196
16,126,69,161
86,176,139,211
21,161,71,211
31,111,101,181
16,131,86,166
76,171,111,206
6,116,76,186
81,166,151,201
91,171,144,206
6,106,81,156
51,136,157,171
96,171,149,206
61,141,136,191
61,171,131,206
6,106,106,206
111,156,161,206
11,141,81,211
46,126,146,176
21,126,127,196
31,156,84,191
61,131,167,201
261,176,296,211
91,166,161,201
71,166,106,201
31,141,137,211
56,131,144,166
56,141,131,191
81,116,116,151
11,116,46,151
51,171,86,206
21,121,91,191
6,146,41,181
31,156,181,206
26,171,132,206
86,126,136,176
31,156,106,206
46,111,81,146
1,161,101,211
56,136,156,186
81,126,131,176
1,156,54,191
56,156,131,206
6,121,112,191
21,141,91,176
261,176,314,211
26,111,76,161
66,146,166,196
1,111,71,181
6,106,41,141
36,176,89,211
26,161,76,211
6,151,76,186
61,141,161,191
11,161,136,211
251,171,304,206
86,141,156,211
21,111,127,181
61,136,111,186
76,146,146,181
46,146,96,196
46,156,134,191
76,161,151,211
71,141,159,176
6,176,112,211
61,151,96,186
31,136,137,206
36,116,106,186
41,161,111,196
31,146,66,181
26,151,76,201
91,131,141,181
71,161,159,196
26,126,96,196
26,126,96,161
51,161,101,211
281,166,316,201
6,111,112,146
31,146,131,196
21,111,96,161
1,171,71,206
31,151,156,201
66,131,119,166
41,141,76,176
6,131,41,166
41,176,147,211
26,116,114,151
6,131,59,166
51,156,101,206
51,176,121,211
51,116,121,186
106,156,159,191
46,156,152,191
1,116,142,186
21,141,146,191
11,171,99,206
26,116,96,151
21,161,74,196
36,116,71,151
31,116,81,166
56,176,144,211
36,121,124,156
36,121,89,156
76,116,126,166
66,121,141,171
66,176,172,211
91,136,161,206
41,121,94,156
56,166,109,201
16,136,116,186
16,106,116,206
271,176,306,211
21,131,109,166
56,126,91,161
46,111,116,146
21,151,121,201
26,121,114,156
66,166,172,201
21,151,127,186
76,136,146,171
86,141,136,191
46,111,96,161
81,146,151,181
1,126,54,161
11,146,136,196
1,141,76,191
56,136,162,206
86,156,121,191
1,116,151,166
96,136,149,171
6,141,41,176
106,131,156,181
76,151,126,201
26,111,61,146
36,131,142,201
61,121,131,191
71,111,106,146
46,146,152,181
36,121,136,171
26,131,114,166
6,136,76,171
41,136,141,186
166,91,266,141
101,91,154,126
186,86,256,156
136,106,242,141
221,86,271,136
176,91,246,161
111,86,199,121
196,106,266,176
166,141,219,176
136,86,206,121
186,121,274,156
166,131,254,166
206,81,256,131
156,106,226,176
161,121,249,156
196,116,266,186
101,81,176,131
221,121,274,156
146,86,216,121
166,111,236,146
146,111,234,146
116,91,191,141
176,76,246,146
161,81,231,151
111,91,236,141
151,101,201,151
156,111,226,181
131,91,206,141
156,96,281,146
201,81,254,116
171,101,206,136
161,101,231,171
206,141,241,176
146,111,216,181
121,76,221,126
196,126,271,176
151,131,204,166
141,111,266,161
156,81,206,131
151,111,276,161
191,126,226,161
211,106,246,141
161,146,231,181
116,86,222,121
136,76,242,146
181,111,281,161
126,81,201,131
101,86,189,121
186,141,239,176
171,106,277,141
176,101,246,136
161,76,261,176
121,76,196,126
166,91,201,126
171,116,241,151
136,86,236,136
171,151,206,186
141,101,241,151
171,136,241,171
226,81,261,116
166,146,236,181
161,116,267,151
151,81,251,181
131,86,272,156
151,96,201,146
111,81,261,131
206,131,276,166
151,116,239,151
151,106,276,156
186,101,261,151
121,81,191,116
206,86,256,136
131,81,237,116
206,131,256,181
171,111,246,161
156,146,226,181
201,101,236,136
156,96,244,131
131,101,201,136
151,91,226,141
176,146,264,181
186,101,274,136
166,136,266,186
171,91,277,161
151,121,257,156
186,96,274,131
141,81,241,131
206,126,241,161
196,131,246,181
141,111,194,146
191,111,266,161
141,86,266,136
156,96,191,131
171,86,241,121
161,91,261,191
191,96,244,131
161,111,211,161
206,121,256,171
166,116,266,166
201,81,251,131
226,141,261,176
206,126,276,161
126,101,251,151
166,121,236,156
176,136,264,171
191,101,261,171
206,141,259,176
21,1,233,71
191,11,261,81
201,26,307,61
136,11,277,81
76,21,111,56
51,31,126,81
41,31,147,66
266,66,301,101
156,1,262,36
191,31,316,81
131,36,201,71
176,36,264,71
171,31,259,66
151,6,301,56
91,21,161,56
226,21,261,56
156,31,191,66
26,21,176,71
31,11,66,46
6,41,112,111
151,1,186,36
236,11,311,61
281,6,316,41
166,6,201,41
221,11,296,61
21,6,96,56
71,16,247,86
191,6,291,56
86,16,227,86
111,21,161,71
31,41,137,76
46,36,171,86
86,21,236,71
56,6,232,76
121,21,196,71
36,16,177,86
61,26,136,76
91,11,303,81
66,41,172,76
46,21,171,71
26,41,151,91
156,11,191,46
146,46,181,81
11,61,111,111
141,6,191,56
121,31,156,66
31,11,207,81
111,11,186,61
126,1,196,36
16,81,104,116
56,11,206,61
191,11,279,46
201,6,271,41
176,21,229,56
1,26,51,76
106,11,156,61
66,16,242,86
261,16,311,66
76,1,176,51
41,61,91,111
96,16,221,66
151,11,257,46
6,6,94,41
16,46,104,81
21,36,96,86
16,21,69,56
161,11,249,46
156,16,244,51
6,46,41,81
151,31,186,66
161,26,261,76
96,16,166,51
276,31,311,66
86,6,236,56
56,6,268,76
136,6,171,41
6,51,81,101
131,31,256,81
46,6,196,56
11,51,111,101
91,36,141,86
166,26,266,76
101,36,154,71
131,1,184,36
186,16,286,66
61,11,237,81
41,21,91,71
36,1,111,51
246,31,316,101
21,1,171,51
46,21,121,71
61,16,186,66
26,46,96,81
211,11,261,61
21,16,127,51
76,11,252,81
171,21,259,56
76,31,111,66
101,6,242,76
101,21,189,56
256,31,306,81
31,71,84,106
106,26,156,76
121,11,246,61
96,11,221,61
46,26,116,96
81,26,231,76
236,1,286,51
91,51,126,86
16,6,91,56
46,26,121,76
131,41,166,76
241,41,294,76
246,46,296,96
241,21,294,56
261,36,314,71
21,11,171,61
111,16,217,86
116,11,257,81
41,21,111,91
41,6,141,106
151,6,201,56
66,31,116,81
16,21,104,56
176,31,229,66
251,1,301,51
91,46,161,81
206,31,259,66
96,11,131,46
76,16,252,86
126,6,179,41
156,6,256,56
86,36,156,71
1,31,89,66
46,1,96,51
71,1,196,51
201,16,271,86
221,6,256,41
51,1,151,101
86,36,121,71
