16,116,51,151
136,131,171,166
251,106,301,156
81,46,293,187
146,141,252,211
181,51,256,101
106,126,194,161
66,161,119,196
141,121,291,171
126,36,226,136
171,6,312,147
26,106,76,156
236,106,306,141
181,76,281,176
101,81,136,116
196,31,302,101
206,106,306,206
86,111,186,161
101,61,176,111
21,46,303,187
276,116,311,151
156,151,231,201
206,76,312,146
46,51,171,101
81,41,134,76
91,116,126,151
71,51,121,101
191,146,226,181
61,146,149,181
31,171,101,206
1,136,213,206
111,111,217,146
161,136,286,186
166,26,266,126
61,36,96,71
106,126,247,196
16,141,86,176
241,91,291,141
161,141,267,176
156,136,231,186
41,16,291,116
106,31,256,131
206,26,256,76
81,116,131,166
1,161,89,196
111,71,261,171
206,131,294,166
226,46,279,81
161,36,231,71
156,136,306,186
96,116,171,166
51,76,126,126
226,86,296,156
181,11,281,61
16,146,66,196
206,66,256,116
31,61,172,131
226,51,296,86
66,76,266,176
101,96,207,131
1,136,89,171
1,156,71,191
126,96,196,166
206,121,256,171
46,51,134,86
76,131,288,201
146,86,196,136
51,41,157,111
196,96,271,146
156,126,297,196
131,16,206,66
181,16,234,51
91,106,241,156
216,96,266,146
116,176,222,211
166,86,236,156
176,21,282,91
96,61,131,96
6,146,94,181
161,161,311,211
11,111,211,211
146,86,252,156
86,116,156,151
121,61,262,202
151,61,204,96
121,116,191,151
161,111,302,181
106,116,176,186
71,41,171,141
146,76,216,111
36,91,106,126
11,86,81,156
16,36,216,136
76,21,176,121
231,126,306,176
131,31,201,101
41,46,253,187
71,101,171,151
36,121,248,191
66,66,172,101
81,31,257,101
131,141,166,176
111,91,236,141
31,106,101,176
26,106,96,141
76,76,226,176
126,81,226,131
181,146,269,181
81,81,181,131
86,6,298,147
196,91,249,126
151,136,201,186
51,171,139,206
136,46,189,81
101,121,151,171
151,16,251,66
91,36,144,71
106,141,159,176
156,26,256,76
191,146,316,196
21,116,56,151
136,81,236,181
156,36,306,86
231,96,284,131
136,36,312,106
16,61,116,161
16,91,228,161
81,101,134,136
141,111,317,181
261,141,311,191
86,146,211,196
171,111,277,181
251,51,304,86
106,66,231,116
41,86,182,156
41,66,91,116
151,46,251,146
191,16,266,66
16,61,298,202
126,111,214,146
96,56,202,91
86,61,156,96
106,126,212,161
31,146,101,181
76,176,164,211
16,91,216,191
36,106,142,141
21,136,91,206
31,96,119,131
81,171,151,206
151,36,251,136
136,61,236,161
31,91,131,191
11,116,223,186
81,46,187,116
186,86,292,121
166,171,219,206
146,156,246,206
86,46,227,116
76,26,146,96
231,86,306,136
91,171,144,206
131,156,201,191
186,76,286,126
236,86,306,121
21,81,96,131
86,41,236,141
156,91,297,161
111,86,311,186
6,131,106,181
131,106,281,206
6,61,218,131
26,96,167,166
71,111,171,161
1,86,151,186
141,156,194,191
81,141,134,176
156,101,262,136
11,91,111,141
156,51,256,101
161,86,302,156
26,41,238,182
186,71,292,106
36,111,186,161
1,96,142,166
241,136,316,186
86,126,192,196
86,136,211,186
61,36,131,71
171,41,296,91
106,11,306,111
46,36,196,86
161,66,236,116
66,141,242,211
196,11,271,61
166,11,236,81
96,71,246,171
191,136,266,186
101,111,189,146
66,56,207,126
176,101,276,201
51,36,157,106
121,106,191,141
106,71,156,121
76,91,129,126
21,111,197,181
6,126,81,176
21,86,127,156
46,26,187,167
66,46,191,96
26,56,176,106
96,71,296,171
116,121,241,171
181,131,251,201
86,66,139,101
36,86,248,156
131,121,166,156
101,111,201,211
56,46,162,81
106,136,194,171
136,61,242,96
171,166,259,201
81,66,156,116
66,16,316,116
31,76,119,111
96,121,171,171
146,26,181,61
71,31,283,172
51,126,176,176
231,156,319,191
11,56,161,156
111,81,261,131
181,51,234,86
131,6,272,147
171,71,312,212
76,76,129,111
96,86,308,156
111,31,252,172
51,121,157,156
11,81,111,181
176,141,251,191
256,81,306,131
251,101,286,136
111,21,186,71
106,31,159,66
106,141,212,211
116,66,186,136
146,76,252,146
76,76,276,176
196,106,249,141
91,46,141,96
136,21,206,56
31,126,137,196
201,121,236,156
96,41,296,141
141,31,291,81
36,106,286,206
146,41,234,76
226,36,296,71
151,31,221,101
171,126,241,196
201,136,236,171
51,96,157,131
86,21,192,56
41,56,182,126
46,126,187,196
71,116,106,151
126,91,179,126
141,176,176,211
61,66,149,101
16,26,298,167
136,31,312,101
116,31,292,101
61,136,136,186
201,61,251,111
96,31,272,101
106,16,212,86
6,111,94,146
36,71,136,121
221,56,309,91
191,51,316,101
176,111,211,146
51,71,86,106
76,106,217,176
31,71,243,141
46,111,146,211
166,46,216,96
151,86,226,136
16,141,66,191
216,106,316,206
16,131,122,166
11,111,46,146
26,46,126,146
36,116,136,166
126,46,232,116
101,61,207,131
246,51,316,86
6,111,218,181
6,56,206,156
26,81,226,181
146,26,234,61
11,156,46,191
46,76,146,126
46,86,222,156
96,26,166,61
201,36,307,71
261,141,296,176
226,116,261,151
66,71,207,212
116,41,222,76
131,81,219,116
126,51,276,151
136,26,189,61
106,136,141,171
226,106,279,141
231,121,306,171
76,46,176,146
181,21,281,71
151,111,221,146
191,111,297,181
151,66,276,116
11,91,311,191
16,131,192,201
96,86,237,156
21,96,162,166
156,21,297,91
256,26,306,76
241,121,311,156
136,176,242,211
81,81,206,131
111,31,252,101
236,141,306,211
116,91,316,191
151,91,186,126
201,111,301,211
56,176,91,211
41,31,182,172
121,51,246,101
26,141,151,191
76,146,164,181
186,46,292,81
206,101,276,136
6,71,306,171
46,121,187,191
41,61,182,202
126,86,214,121
221,36,296,86
21,96,127,166
146,126,196,176
36,101,142,171
166,76,291,126
146,31,287,101
106,86,247,156
271,26,306,61
91,131,267,201
181,66,281,166
51,136,157,206
156,41,262,76
151,61,221,131
276,81,311,116
101,141,151,191
146,36,199,71
11,66,311,166
106,116,256,166
126,61,232,131
16,146,104,181
161,116,211,166
66,76,101,111
131,101,201,171
231,161,319,196
61,66,136,116
236,106,311,156
106,46,247,116
116,21,166,71
171,71,259,106
16,91,116,141
101,71,136,106
51,76,151,126
176,31,246,101
46,161,81,196
36,106,86,156
1,41,283,182
201,51,301,151
196,86,266,121
81,141,156,191
111,71,236,121
11,106,81,141
176,46,264,81
91,76,241,126
76,46,129,81
91,136,197,171
166,31,236,66
21,66,146,116
131,36,281,136
146,31,234,66
156,51,297,121
131,141,206,191
36,111,286,211
81,121,187,156
81,131,151,166
116,111,241,161
141,151,241,201
176,126,276,176
101,51,251,101
11,151,99,186
36,61,186,111
126,136,179,171
201,61,301,111
226,156,301,206
156,36,256,136
11,1,64,36
36,1,89,36
16,41,51,76
11,36,64,71
31,1,66,36
6,6,94,41
26,16,61,51
6,1,112,36
6,26,56,76
26,31,61,66
6,26,41,61
11,6,81,41
1,6,76,56
16,1,51,36
6,36,41,71
6,1,59,36
1,1,107,36
21,1,91,36
6,51,41,86
6,11,41,46
16,21,51,56
6,31,56,81
1,41,54,76
21,21,56,56
1,11,71,46
1,6,54,41
1,31,36,66
16,1,66,51
1,21,54,56
6,1,76,36
1,6,71,41
6,46,41,81
56,1,91,36
6,36,56,86
1,21,51,71
21,11,56,46
6,36,59,71
6,26,59,61
31,1,84,36
1,11,51,61
1,1,36,36
16,6,69,41
21,16,56,51
1,41,36,76
11,21,46,56
21,6,91,41
21,1,74,36
51,6,86,41
6,31,41,66
6,6,41,41
6,16,76,51
1,16,36,51
1,26,54,61
1,36,51,86
1,16,51,66
1,31,54,66
46,6,81,41
26,6,96,41
6,6,76,41
11,11,46,46
16,16,66,66
11,41,46,76
26,11,61,46
6,1,41,36
41,6,76,41
6,21,41,56
6,16,56,66
1,11,36,46
6,21,56,71
16,21,69,56
46,1,99,36
11,6,64,41
16,11,51,46
16,6,51,41
1,6,51,56
11,6,61,56
21,1,56,36
16,1,69,36
1,16,54,51
16,36,51,71
1,61,36,96
26,1,61,36
11,21,64,56
16,21,66,71
21,6,74,41
1,1,71,71
6,11,76,46
21,31,56,66
11,26,61,76
