266,6,301,41
271,21,306,56
276,16,311,51
26,21,79,56
11,1,61,51
1,1,71,71
1,1,76,51
31,16,66,51
256,6,306,56
41,6,94,41
6,26,41,61
56,1,91,36
241,6,276,41
31,1,101,36
26,1,79,36
16,21,66,71
261,6,311,56
1,11,54,46
36,11,89,46
46,16,81,51
271,6,306,41
11,6,86,56
266,6,316,56
246,16,316,51
16,6,51,41
51,6,86,41
261,6,296,41
36,6,86,56
266,1,319,36
11,16,61,66
1,6,71,76
46,6,81,41
21,11,56,46
266,6,319,41
6,1,94,36
41,6,76,41
31,1,84,36
251,11,286,46
31,11,84,46
256,21,291,56
16,26,51,61
231,1,319,36
26,1,96,36
21,26,56,61
266,16,301,51
256,1,291,36
251,6,304,41
6,1,112,36
11,6,46,41
236,6,306,41
46,11,81,46
21,1,74,36
261,1,296,36
11,1,99,36
281,6,316,41
31,1,81,51
26,11,76,61
1,11,36,46
11,31,61,81
1,26,51,76
256,11,291,46
36,6,71,41
1,31,51,81
1,16,51,66
36,21,71,56
6,11,56,61
11,6,99,41
276,21,311,56
71,46,212,187
41,81,191,181
91,51,166,101
166,76,316,126
71,56,177,91
26,76,76,126
126,141,267,211
91,166,126,201
211,111,311,161
131,111,237,181
121,16,191,51
86,41,186,91
216,116,269,151
131,81,231,181
166,131,236,201
181,81,256,131
16,91,116,141
66,46,207,116
51,146,104,181
101,66,171,136
101,106,251,206
61,66,261,166
201,81,254,116
36,131,142,166
61,46,311,146
131,46,201,81
121,106,196,156
46,141,222,211
201,146,251,196
81,76,131,126
261,141,311,191
146,16,287,157
156,136,209,171
126,41,179,76
91,46,291,146
36,121,248,191
71,156,106,191
141,21,211,91
101,76,251,126
86,21,227,91
111,21,146,56
96,56,237,197
276,96,311,131
6,111,76,181
161,51,211,101
51,111,121,181
96,76,272,146
231,171,266,206
156,96,226,131
61,26,136,76
31,51,172,192
206,66,306,116
71,146,171,196
261,116,311,166
46,41,296,141
66,71,101,106
211,31,286,81
176,36,276,136
141,91,291,141
181,101,234,136
141,166,247,201
206,26,281,76
11,111,111,211
186,166,274,201
151,76,186,111
161,41,286,91
121,156,209,191
51,101,104,136
226,51,296,86
1,146,89,181
161,126,214,161
116,76,257,146
101,46,176,96
201,81,289,116
121,161,174,196
241,136,311,171
206,136,294,171
271,96,306,131
26,101,176,151
161,21,286,71
171,131,259,166
146,21,252,91
236,46,289,81
56,116,268,186
156,21,297,162
56,56,256,156
1,36,107,106
166,76,266,126
51,66,101,116
96,56,146,106
131,176,219,211
221,66,309,101
36,76,161,126
86,11,192,81
91,36,241,86
151,126,239,161
51,96,301,196
221,91,291,126
41,96,191,196
31,166,66,201
161,126,267,161
96,61,272,131
16,46,116,146
126,46,196,116
181,51,251,121
46,61,116,131
66,136,207,206
21,161,109,196
206,86,241,121
186,116,256,186
56,51,206,101
131,111,272,181
81,146,151,181
86,31,236,131
221,111,274,146
126,61,226,111
201,66,236,101
66,66,166,116
81,131,116,166
151,176,204,211
266,71,319,106
101,76,154,111
11,51,86,101
1,46,142,116
191,101,297,171
86,176,156,211
16,61,157,131
41,71,91,121
66,151,216,201
106,21,194,56
56,91,268,161
131,71,307,141
141,151,211,186
201,151,276,201
156,121,206,171
126,21,232,56
61,76,161,126
136,26,186,76
61,101,273,171
151,121,221,191
106,156,156,206
111,161,161,211
41,121,166,171
226,136,296,206
121,66,227,136
156,6,297,147
106,91,247,161
86,16,298,157
241,91,294,126
81,131,257,201
146,141,252,176
176,31,282,66
156,176,191,211
86,121,139,156
16,101,266,201
31,36,137,71
161,11,214,46
56,21,156,121
86,96,186,196
61,61,161,161
101,126,207,161
116,86,191,136
91,61,216,111
226,91,279,126
106,51,306,151
111,56,211,106
51,101,121,136
46,91,152,161
1,81,101,181
131,81,181,131
246,76,299,111
191,21,244,56
236,161,311,211
16,111,69,146
151,91,221,126
56,26,156,76
166,136,272,171
246,156,281,191
86,136,192,171
96,76,149,111
71,106,121,156
166,121,272,191
51,86,151,186
26,111,101,161
81,36,206,86
71,101,283,171
11,116,46,151
156,166,226,201
1,126,107,161
86,146,186,196
121,41,174,76
111,46,211,96
11,156,136,206
81,106,231,156
181,76,251,146
16,96,157,166
41,61,111,96
76,51,182,121
231,106,301,141
111,46,161,96
96,71,246,121
241,51,276,86
121,11,262,81
31,146,131,196
141,171,229,206
81,126,169,161
56,21,197,162
126,91,201,141
141,36,291,86
116,56,266,156
116,6,166,56
116,106,151,141
96,66,246,166
161,106,261,206
196,116,246,166
216,121,266,171
171,146,206,181
66,86,116,136
1,136,101,186
81,46,257,116
56,86,156,186
216,91,304,126
91,51,141,101
56,86,197,156
21,131,56,166
56,101,162,136
81,46,293,187
146,106,181,141
211,71,286,121
131,146,201,181
41,106,129,141
121,121,297,191
71,101,106,136
181,61,269,96
121,56,191,126
131,11,281,111
91,96,141,146
61,81,237,151
161,61,261,111
191,151,279,186
71,41,141,76
136,141,206,176
1,106,142,176
46,136,121,186
46,11,258,152
181,86,231,136
186,111,274,146
146,81,216,116
1,126,36,161
261,31,296,66
6,61,59,96
231,46,306,96
66,116,242,186
46,46,187,116
21,61,303,202
221,121,296,171
101,116,136,151
61,91,161,141
46,111,246,211
46,46,258,116
6,136,218,206
6,126,41,161
116,136,191,186
131,51,307,121
16,96,86,166
186,81,274,116
221,61,291,131
16,66,69,101
81,56,222,126
186,31,239,66
191,146,291,196
61,96,167,131
211,131,311,181
116,31,186,101
166,141,266,191
106,11,156,61
36,41,124,76
71,166,124,201
6,106,182,176
71,101,177,171
66,96,136,166
21,71,162,212
186,51,274,86
96,46,146,96
96,31,221,81
141,11,247,81
91,101,197,136
91,71,144,106
91,31,144,66
71,156,221,206
231,81,301,116
141,96,241,196
86,21,262,91
66,116,278,186
191,26,316,76
1,101,71,136
171,21,241,91
76,71,146,141
21,51,233,121
186,61,239,96
86,131,186,181
211,106,264,141
1,66,301,166
21,111,221,211
111,146,211,196
16,16,216,116
56,116,206,166
116,51,186,121
101,151,136,186
156,91,191,126
76,61,288,131
41,141,147,176
1,121,142,191
241,41,276,76
41,11,241,211
36,101,186,201
156,136,262,171
76,136,146,206
1,121,36,156
41,21,217,91
156,81,244,116
86,86,139,121
141,41,229,76
41,91,253,161
36,161,161,211
201,51,289,86
106,111,206,211
206,146,312,181
21,71,127,106
111,36,252,106
141,101,291,151
1,56,126,106
46,136,146,186
131,141,184,176
181,31,251,101
141,16,266,66
146,161,234,196
66,71,207,141
131,11,201,46
121,81,246,131
76,146,111,181
151,91,257,126
61,71,131,106
61,146,149,181
56,61,162,96
191,146,316,196
11,121,152,191
46,71,116,141
36,61,136,111
101,136,251,186
151,151,251,201
161,111,267,146
136,101,224,136
221,96,256,131
71,166,106,201
86,71,192,141
156,51,262,121
111,146,181,181
221,56,271,106
111,26,181,96
131,31,272,101
121,106,209,141
41,51,111,86
76,101,252,171
71,51,146,101
231,101,284,136
201,76,289,111
1,146,107,181
201,81,271,116
206,81,294,116
151,66,221,136
131,41,181,91
116,111,216,161
11,61,99,96
6,46,76,81
261,161,314,196
266,66,319,101
46,56,222,126
106,136,256,186
66,21,216,121
36,86,142,121
96,41,272,111
196,86,296,186
116,151,241,201
21,126,233,196
1,71,107,106
161,31,196,66
121,26,262,167
21,41,233,111
201,56,289,91
156,36,209,71
96,121,202,191
131,26,231,76
151,76,251,176
141,71,291,121
96,121,149,156
181,146,281,196
266,91,301,126
41,66,191,116
101,36,136,71
131,21,184,56
76,121,146,191
136,126,186,176
106,111,247,181
26,76,132,146
1,81,142,151
81,76,134,111
146,176,199,211
11,56,223,126
56,151,131,201
126,116,276,166
101,56,313,197
266,81,316,131
126,6,276,106
221,166,309,201
36,41,136,91
156,176,262,211
91,111,291,211
31,41,101,76
211,86,317,156
1,91,107,126
196,91,266,126
6,76,256,176
71,76,106,111
136,141,261,191
46,71,196,171
26,46,114,81
126,41,161,76
21,111,271,211
141,116,194,151
236,41,286,91
