16,36,86,71
251,6,286,41
21,11,146,61
156,16,209,51
21,41,96,91
161,1,211,51
126,16,196,51
81,6,181,56
261,1,311,51
6,31,56,81
51,16,104,51
51,26,101,76
26,6,132,41
21,21,127,56
211,11,299,46
121,16,156,51
71,11,124,46
26,51,114,86
101,11,171,46
11,41,61,91
251,71,301,121
146,71,287,141
71,136,212,206
151,91,301,141
111,66,236,116
31,126,207,196
41,61,291,161
126,101,196,171
216,96,269,131
46,126,171,176
81,161,231,211
11,101,161,201
61,116,131,186
26,61,238,202
76,141,288,211
56,131,206,181
191,131,261,201
51,86,126,136
126,76,302,146
216,116,286,151
111,101,164,136
91,86,197,156
51,131,227,201
251,66,301,116
221,66,271,116
176,91,229,126
131,136,181,186
11,116,61,166
126,151,251,201
206,161,312,196
